site,plot,site_plot,quad,spp,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,ttl_ht_only,cones,dead_stressed,browsed,form_prob,seedling,uncertainty,tally_num,record_expand_plot,record_expand_site,trees_per_plot,trees_per_site,trees_per_ha,ttl_ht,ht_2006,ht_2007,ht_2008,ht_2009,ht_2010,ht_2011,ht_2012,ht_2013,ht_2014,ht_2015,ht_2016,grwth_2006,grwth_2007,grwth_2008,grwth_2009,grwth_2010,grwth_2011,grwth_2012,grwth_2013,grwth_2014,grwth_2015,grwth_2016,grwth_avg_Ngerm_Y16,grwth_avg_Ngerm_N16,yrs_grwth_inclusive,estab_yr,yr1GTE10_estab_yr,yr1GTE20_estab_yr
S-313-477,W,S-313-477_W,NE,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-321-502,C,S-321-502_C,SW,PIEN,8,12,17,23,29,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,29,,,,,,,8,12,17,23,29,,,,,,,,4,5,6,6,5.25,5,5,2012,2012,2012
S-321-502,C,S-321-502_C,SW,PICO,8,22,33,41,55,75,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,75,,,,,,8,22,33,41,55,75,,,,,,,14,11,8,14,20,13.4,11.75,6,2011,2011,2011
S-321-502,C,S-321-502_C,SW,PIEN,5,14,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,14,,,,,,,,,,5,14,,,,,,,,,,,9,9,#DIV/0!,2,2015,2015,2015
S-321-502,C,S-321-502_C,SE,PICO,5,18,31,45,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,45,,,,,,,,5,18,31,45,,,,,,,,,13,13,14,13.33333333,13,4,2013,2013,2013
S-321-502,C,S-321-502_C,NW,PIEN,4,9,13,19,22,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,22,,,,,,,4,9,13,19,22,,,,,,,,5,4,6,3,4.5,5,5,2012,2012,2012
S-321-502,C,S-321-502_C,NE,LAOC,3,8,14,28,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,28,,,,,,,,3,8,14,28,,,,,,,,,5,6,14,8.333333333,5.5,4,2013,2013,2013
S-321-502,C,S-321-502_C,SW,PICO,3,12,29,39,56,,,,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,56,,,,,,,3,12,29,39,56,,,,,,,,9,17,10,17,13.25,12,5,2012,2012,2012
S-321-502,C,S-321-502_C,NW,PIEN,2,5,8,12,21,30,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,30,,,,,,2,5,8,12,21,30,,,,,,,3,3,4,9,9,5.6,4.75,6,2011,2011,2011
S-321-502,E,S-321-502_E,NW,NONE,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,0,1,1,0,0,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-321-502,E,S-321-502_E,NE,PIEN,2,4,8,11,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,11,,,,,,,,2,4,8,11,,,,,,,,,2,4,3,3,3,4,2013,2013,2013
S-321-502,E,S-321-502_E,SW,PIEN,2,3,6,9,12,14,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,14,,,,,,2,3,6,9,12,14,,,,,,,1,3,3,3,2,2.4,2.5,6,2011,2011,2011
S-321-502,E,S-321-502_E,SE,PIEN,2,5,10,16,23,28,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,28,,,,,,2,5,10,16,23,28,,,,,,,3,5,6,7,5,5.2,5.25,6,2011,2011,2011
S-321-502,E,S-321-502_E,NE,PIEN,1,2,5,7,8,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,8,,,,,,,1,2,5,7,8,,,,,,,,1,3,2,1,1.75,2,5,2012,2012,2012
S-321-502,E,S-321-502_E,SE,PIEN,1,3,5,7,9,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,9,,,,,,,1,3,5,7,9,,,,,,,,2,2,2,2,2,2,5,2012,2012,2012
S-321-502,E,S-321-502_E,NE,PICO,1,3,9,12,15,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,15,,,,,,,1,3,9,12,15,,,,,,,,2,6,3,3,3.5,3.666666667,5,2012,2012,2012
S-321-502,N,S-321-502_N,NE,PSME,4,6,10,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,10,,,,,,,,,4,6,10,,,,,,,,,,2,4,3,2,3,2014,2014,2014
S-321-502,N,S-321-502_N,NE,PIEN,4,8,12,16,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,16,,,,,,,,4,8,12,16,,,,,,,,,4,4,4,4,4,4,2013,2013,2013
S-321-502,N,S-321-502_N,SE,PICO,2,8,,,,,,,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,8,,,,,,,,,,2,8,,,,,,,,,,,6,6,#DIV/0!,2,2015,2015,2015
S-321-502,N,S-321-502_N,SE,PIEN,2,5,7,8,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,8,,,,,,,,2,5,7,8,,,,,,,,,3,2,1,2,2.5,4,2013,2013,2013
S-321-502,N,S-321-502_N,SE,PIEN,2,4,7,11,13,15,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,15,,,,,,2,4,7,11,13,15,,,,,,,2,3,4,2,2,2.6,2.75,6,2011,2011,2011
S-321-502,N,S-321-502_N,SE,PICO,1,6,7,8,,,,,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,8,,,,,,,,1,6,7,8,,,,,,,,,5,1,1,2.333333333,3,4,2013,2013,2013
S-321-502,N,S-321-502_N,SE,PIEN,1,5,7,9,11,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,11,,,,,,,1,5,7,9,11,,,,,,,,4,2,2,2,2.5,2.666666667,5,2012,2012,2012
S-321-502,N,S-321-502_N,SW,PSME,1,3,5,9,13,15,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,15,,,,,,1,3,5,9,13,15,,,,,,,2,2,4,4,2,2.8,3,6,2011,2011,2011
S-321-502,S,S-321-502_S,ALL,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,2,1,1,2,2,50.92958179,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-321-502,W,S-321-502_W,SW,NONE,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,0,1,1,0,0,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-321-502,W,S-321-502_W,NW,PICO,4,8,14,27,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,27,,,,,,,,4,8,14,27,,,,,,,,,4,6,13,7.666666667,5,4,2013,2013,2013
S-321-502,W,S-321-502_W,NW,PICO,3,13,17,27,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,27,,,,,,,,3,13,17,27,,,,,,,,,10,4,10,8,7,4,2013,2013,2013
S-321-502,W,S-321-502_W,NE,PSME,3,5,7,10,13,15,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,15,,,,,,3,5,7,10,13,15,,,,,,,2,2,3,3,2,2.4,2.5,6,2011,2011,2011
S-321-502,W,S-321-502_W,SE,PIEN,3,5,9,16,21,28,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,28,,,,,,3,5,9,16,21,28,,,,,,,2,4,7,5,7,5,4.5,6,2011,2011,2011
S-321-502,W,S-321-502_W,NW,PICO,2,11,14,24,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,24,,,,,,,,2,11,14,24,,,,,,,,,9,3,10,7.333333333,6,4,2013,2013,2013
S-322-554,C,S-322-554_C,NE,NONE,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,0,1,1,0,0,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-554,C,S-322-554_C,SW,NONE,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,0,1,1,0,0,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-554,C,S-322-554_C,SE,NONE,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,0,1,1,0,0,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-554,C,S-322-554_C,NW,PICO,4,13,21,28,58,88,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,88,,,,,,4,13,21,28,58,88,,,,,,,9,8,7,30,30,16.8,13.5,6,2011,2011,2011
S-322-554,E,S-322-554_E,SW,NONE,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,0,1,1,0,0,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-554,E,S-322-554_E,SE,NONE,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,0,1,1,0,0,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-554,E,S-322-554_E,NW,NONE,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,0,1,1,0,0,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-554,E,S-322-554_E,NE,PICO,3,11,21,30,42,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,42,,,,,,,3,11,21,30,42,,,,,,,,8,10,9,12,9.75,9,5,2012,2012,2012
S-322-554,N,S-322-554_N,ALL,PIEN,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-554,N,S-322-554_N,ALL,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,2,1,1,2,2,50.92958179,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-554,S,S-322-554_S,ALL,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,2,1,1,2,2,50.92958179,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-554,W,S-322-554_W,ALL,NONE,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,0,1,1,0,0,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,C,S-322-574_C,SE/SW/NW,PIPO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,C,S-322-574_C,SE/SW/NW,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,49,1,1,49,49,1247.774754,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,C,S-322-574_C,NE,PIEN,6,,,,,,,,,,,NA,NO,NO,NO,NO,YES,NONE,1,1,1,1,1,25.46479089,6,,,,,,,,,,,6,,,,,,,,,,,,,,1,2016,2016,2016
S-322-574,C,S-322-574_C,NE,PICO,6,25,32,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,32,,,,,,,,,6,25,32,,,,,,,,,,19,7,13,19,3,2014,2014,2014
S-322-574,C,S-322-574_C,NE,PICO,4,11,17,20,25,,,,,,,NA,NO,YES,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,25,,,,,,,4,11,17,20,25,,,,,,,,7,6,3,5,5.25,5.333333333,5,2012,2012,2012
S-322-574,C,S-322-574_C,NE,PICO,4,20,24,30,37,44,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,44,,,,,,4,20,24,30,37,44,,,,,,,16,4,6,7,7,8,8.25,6,2011,2011,2011
S-322-574,C,S-322-574_C,NE,PICO,3,8,14,23,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,23,,,,,,,,3,8,14,23,,,,,,,,,5,6,9,6.666666667,5.5,4,2013,2013,2013
S-322-574,C,S-322-574_C,NE,PIEN,,,,,,,,,,,,19,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,19,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,E,S-322-574_E,SE/SW/NW,PIPO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,E,S-322-574_E,SE/SW/NW,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,26,1,1,26,26,662.0845633,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,E,S-322-574_E,NE,PICO,_,15,24,36,52,69,83,,,,,NA,NO,NO,NO,NO,NO,YR1BLANK,1,1,1,1,1,25.46479089,83,,,,,,15,24,36,52,69,83,,,,,,,9,12,16,17,14,13.6,13.5,7,2010,2009,2008
S-322-574,E,S-322-574_E,NE,PICO,6,_,25,32,41,47,,,,,,NA,NO,NO,NO,NO,NO,QMSRMT,1,1,1,1,1,25.46479089,47,,,,,,,6,25,32,41,47,,,,,,,,19,7,9,6,10.25,11.66666667,6,2011,2011,2011
S-322-574,E,S-322-574_E,NE,PICO,4,9,12,14,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,14,,,,,,,,4,9,12,14,,,,,,,,,5,3,2,3.333333333,4,4,2013,2013,2013
S-322-574,E,S-322-574_E,NE,PICO,2,14,18,25,30,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,30,,,,,,,2,14,18,25,30,,,,,,,,12,4,7,5,7,7.666666667,5,2012,2012,2012
S-322-574,E,S-322-574_E,NE,PICO,,,,,,,,,,,,34,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,34,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,E,S-322-574_E,NE,PICO,,,,,,,,,,,,153,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,153,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,N,S-322-574_N,NE,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,10,4,4,40,40,1018.591636,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,S,S-322-574_S,NE,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,18,4,4,72,72,1833.464944,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,W,S-322-574_W,NE,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,W,S-322-574_W,SE/SW/NW,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,22,1,1,22,22,560.2253997,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-574,W,S-322-574_W,NE,PICO,1,6,12,28,46,,,,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,46,,,,,,,1,6,12,28,46,,,,,,,,5,6,16,18,11.25,9,5,2012,2012,2012
S-322-575,C,S-322-575_C,ALL,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,121,1,1.25,121,151.25,3851.549623,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-575,E,S-322-575_E,SE/SW/NW,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,241,1,1.25,241,301.25,7671.268257,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-322-575,E,S-322-575_E,NE,PICO,25,35,54,76,130,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,130,,,,,,,25,35,54,76,130,,,,,,,,10,19,22,54,26.25,17,5,2012,2011,2010
S-322-575,E,S-322-575_E,NE,PICO,20,31,43,60,94,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,94,,,,,,,20,31,43,60,94,,,,,,,,11,12,17,34,18.5,13.33333333,5,2012,2011,2010
S-322-575,E,S-322-575_E,NE,PICO,19,40,,,,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,40,,,,,,,,,,19,40,,,,,,,,,,,21,21,#DIV/0!,2,2015,2014,2014
S-322-575,E,S-322-575_E,NE,PICO,18,54,,,,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,54,,,,,,,,,,18,54,,,,,,,,,,,36,36,#DIV/0!,2,2015,2014,2014
S-322-575,E,S-322-575_E,NE,PICO,18,30,43,93,,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,93,,,,,,,,18,30,43,93,,,,,,,,,12,13,50,25,12.5,4,2013,2012,2012
S-322-575,E,S-322-575_E,NE,PICO,18,27,41,64,100,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,100,,,,,,,18,27,41,64,100,,,,,,,,9,14,23,36,20.5,15.33333333,5,2012,2011,2011
S-322-575,E,S-322-575_E,NE,PICO,17,40,73,,,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,73,,,,,,,,,17,40,73,,,,,,,,,,23,33,28,23,3,2014,2013,2013
S-322-575,E,S-322-575_E,NE,PICO,16,26,44,57,74,134,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,134,,,,,,16,26,44,57,74,134,,,,,,,10,18,13,17,60,23.6,14.5,6,2011,2010,2010
S-322-575,E,S-322-575_E,NE,PICO,15,20,35,50,69,113,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,113,,,,,,15,20,35,50,69,113,,,,,,,5,15,15,19,44,19.6,13.5,6,2011,2010,2010
S-322-575,E,S-322-575_E,NE,PICO,14,22,51,78,136,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,136,,,,,,,14,22,51,78,136,,,,,,,,8,29,27,58,30.5,21.33333333,5,2012,2011,2011
S-322-575,E,S-322-575_E,NE,PICO,12,25,33,49,95,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,95,,,,,,,12,25,33,49,95,,,,,,,,13,8,16,46,20.75,12.33333333,5,2012,2011,2011
S-322-575,E,S-322-575_E,NE,PICO,11,33,,,,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,33,,,,,,,,,,11,33,,,,,,,,,,,22,22,#DIV/0!,2,2015,2014,2014
S-322-575,E,S-322-575_E,NE,PICO,11,18,29,43,58,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,58,,,,,,,11,18,29,43,58,,,,,,,,7,11,14,15,11.75,10.66666667,5,2012,2011,2011
S-322-575,E,S-322-575_E,NE,PICO,10,36,,,,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,36,,,,,,,,,,10,36,,,,,,,,,,,26,26,#DIV/0!,2,2015,2014,2014
S-322-575,E,S-322-575_E,NE,PICO,10,18,30,62,,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,62,,,,,,,,10,18,30,62,,,,,,,,,8,12,32,17.33333333,10,4,2013,2012,2012
S-322-575,E,S-322-575_E,NE,PICO,10,14,23,34,57,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,57,,,,,,,10,14,23,34,57,,,,,,,,4,9,11,23,11.75,8,5,2012,2011,2011
S-322-575,E,S-322-575_E,NE,PICO,10,19,27,41,64,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,64,,,,,,,10,19,27,41,64,,,,,,,,9,8,14,23,13.5,10.33333333,5,2012,2011,2011
S-322-575,E,S-322-575_E,NE,PICO,10,24,35,50,81,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,81,,,,,,,10,24,35,50,81,,,,,,,,14,11,15,31,17.75,13.33333333,5,2012,2011,2011
S-322-575,E,S-322-575_E,NE,PICO,10,24,40,63,110,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,110,,,,,,,10,24,40,63,110,,,,,,,,14,16,23,47,25,17.66666667,5,2012,2011,2011
S-322-575,E,S-322-575_E,NE,PICO,10,23,35,46,60,90,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,90,,,,,,10,23,35,46,60,90,,,,,,,13,12,11,14,30,16,12.5,6,2011,2010,2010
S-322-575,E,S-322-575_E,NE,PICO,10,18,29,43,66,103,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,103,,,,,,10,18,29,43,66,103,,,,,,,8,11,14,23,37,18.6,14,6,2011,2010,2010
S-322-575,E,S-322-575_E,NE,PICO,10,25,35,56,80,128,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,128,,,,,,10,25,35,56,80,128,,,,,,,15,10,21,24,48,23.6,17.5,6,2011,2010,2010
S-322-575,E,S-322-575_E,NE,PICO,10,19,28,40,59,111,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1.25,1,1.25,31.83098862,111,,,,,,10,19,28,40,59,111,,,,,,,9,9,12,19,52,20.2,12.25,6,2011,2010,2010
S-322-575,E,S-322-575_E,NE,PICO,9,16,34,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,34,,,,,,,,,9,16,34,,,,,,,,,,7,18,12.5,7,3,2014,2014,2014
S-322-575,E,S-322-575_E,NE,PICO,9,24,33,55,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,55,,,,,,,,9,24,33,55,,,,,,,,,15,9,22,15.33333333,12,4,2013,2013,2013
S-322-575,E,S-322-575_E,NE,PICO,8,19,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,19,,,,,,,,,,8,19,,,,,,,,,,,11,11,#DIV/0!,2,2015,2015,2015
S-322-575,E,S-322-575_E,NE,PICO,8,15,32,56,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,56,,,,,,,,8,15,32,56,,,,,,,,,7,17,24,16,12,4,2013,2013,2013
S-322-575,E,S-322-575_E,NE,PICO,8,18,31,42,62,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,62,,,,,,,8,18,31,42,62,,,,,,,,10,13,11,20,13.5,11.33333333,5,2012,2012,2012
S-322-575,E,S-322-575_E,NE,PICO,8,20,28,39,72,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,72,,,,,,,8,20,28,39,72,,,,,,,,12,8,11,33,16,10.33333333,5,2012,2012,2012
S-322-575,E,S-322-575_E,NE,PICO,8,29,41,61,100,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,100,,,,,,,8,29,41,61,100,,,,,,,,21,12,20,39,23,17.66666667,5,2012,2012,2012
S-322-575,E,S-322-575_E,NE,PICO,8,25,36,57,99,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,99,,,,,,,8,25,36,57,99,,,,,,,,17,11,21,42,22.75,16.33333333,5,2012,2012,2012
S-322-575,E,S-322-575_E,NE,PICO,8,16,22,30,59,102,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,102,,,,,,8,16,22,30,59,102,,,,,,,8,6,8,29,43,18.8,12.75,6,2011,2011,2011
S-322-575,E,S-322-575_E,NE,PICO,7,15,34,50,90,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,90,,,,,,,7,15,34,50,90,,,,,,,,8,19,16,40,20.75,14.33333333,5,2012,2012,2012
S-322-575,E,S-322-575_E,NE,PICO,6,,,,,,,,,,,NA,NO,NO,YES,NO,YES,NONE,1,1,1.25,1,1.25,31.83098862,6,,,,,,,,,,,6,,,,,,,,,,,,,,1,2016,2016,2016
S-322-575,E,S-322-575_E,NE,PICO,6,12,16,24,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,24,,,,,,,,6,12,16,24,,,,,,,,,6,4,8,6,5,4,2013,2013,2013
S-322-575,E,S-322-575_E,NE,PICO,6,19,29,43,60,104,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,104,,,,,,6,19,29,43,60,104,,,,,,,13,10,14,17,44,19.6,13.5,6,2011,2011,2011
S-322-575,E,S-322-575_E,NE,PICO,4,9,19,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,19,,,,,,,,,4,9,19,,,,,,,,,,5,10,7.5,5,3,2014,2014,2014
S-322-575,E,S-322-575_E,NE,PICO,4,20,32,42,60,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,60,,,,,,,4,20,32,42,60,,,,,,,,16,12,10,18,14,12.66666667,5,2012,2012,2012
S-322-575,E,S-322-575_E,NE,PICO,4,32,43,64,102,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,102,,,,,,,4,32,43,64,102,,,,,,,,28,11,21,38,24.5,20,5,2012,2012,2012
S-322-575,E,S-322-575_E,NE,PICO,4,11,22,45,59,99,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,99,,,,,,4,11,22,45,59,99,,,,,,,7,11,23,14,40,19,13.75,6,2011,2011,2011
S-322-575,E,S-322-575_E,NE,PICO,4,16,36,53,72,120,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1.25,1,1.25,31.83098862,120,,,,,,4,16,36,53,72,120,,,,,,,12,20,17,19,48,23.2,17,6,2011,2011,2011
